Player Name                        ;Ping ;Kill ;Assist ;Death ;MVP ;Accuracy ;Score ;Map            ;Date                ;Wait time ;Match duration ; ; ;
Loviflo                            ;27   ;12   ;2      ;5     ;7   ;41       ;28    ;Nuke           ;2021-01-30 21:43:27 ;01:47     ;09:04          ; ; ;
Ilesis                             ;32   ;8    ;1      ;3     ;2   ;37       ;21    ;Nuke           ;2021-01-30 21:43:27 ;01:47     ;09:04          ; ; ;
Łurwiesz mi kabel od internetu.    ;57   ;16   ;0      ;6     ;4   ;37       ;32    ;Inferno        ;2021-01-30 21:28:55 ;01:19     ;10:08          ; ; ;
CERVUSrampante                     ;11   ;5    ;4      ;8     ;5   ;20       ;16    ;Inferno        ;2021-01-30 21:28:55 ;01:19     ;10:08          ; ; ;
Loviflo                            ;15   ;11   ;0      ;10    ;4   ;36       ;22    ;Inferno        ;2021-01-30 21:28:55 ;01:19     ;10:08          ; ; ;
Ilesis                             ;27   ;3    ;2      ;11    ;1   ;66       ;10    ;Inferno        ;2021-01-30 21:28:55 ;01:19     ;10:08          ; ; ;
Crypter1980                        ;11   ;13   ;0      ;4     ;5   ;23       ;32    ;Guard          ;2021-01-30 21:14:47 ;02:28     ;10:21          ; ; ;
Eisenhorn                          ;26   ;7    ;1      ;7     ;4   ;14       ;15    ;Guard          ;2021-01-30 21:14:47 ;02:28     ;10:21          ; ; ;
Ilesis                             ;13   ;5    ;2      ;10    ;1   ;80       ;16    ;Guard          ;2021-01-30 21:14:47 ;02:28     ;10:21          ; ; ;
Loviflo                            ;10   ;6    ;0      ;10    ;3   ;50       ;12    ;Guard          ;2021-01-30 21:14:47 ;02:28     ;10:21          ; ; ;
Crypter1980                        ;17   ;7    ;2      ;9     ;2   ;42       ;16    ;Elysion        ;2021-01-30 21:00:31 ;00:14     ;08:52          ; ; ;
Eisenhorn                          ;32   ;5    ;1      ;9     ;0   ;0        ;11    ;Elysion        ;2021-01-30 21:00:31 ;00:14     ;08:52          ; ; ;
Ilesis                             ;19   ;8    ;5      ;7     ;3   ;37       ;24    ;Elysion        ;2021-01-30 21:00:31 ;00:14     ;08:52          ; ; ;
Loviflo                            ;14   ;10   ;2      ;5     ;6   ;70       ;22    ;Elysion        ;2021-01-30 21:00:31 ;00:14     ;08:52          ; ; ;
Loviflo                            ;27   ;11   ;2      ;5     ;7   ;18       ;26    ;Nuke           ;2021-01-30 20:46:55 ;02:22     ;10:33          ; ; ;
Ilesis                             ;27   ;7    ;3      ;5     ;2   ;57       ;20    ;Nuke           ;2021-01-30 20:46:55 ;02:22     ;10:33          ; ; ;
CHATA                              ;76   ;6    ;0      ;9     ;1   ;50       ;14    ;Nuke           ;2021-01-30 20:46:55 ;02:22     ;10:33          ; ; ;
Suchar&lt 333                      ;91   ;4    ;3      ;9     ;2   ;50       ;11    ;Nuke           ;2021-01-30 20:46:55 ;02:22     ;10:33          ; ; ;
Loviflo                            ;29   ;13   ;2      ;6     ;6   ;15       ;30    ;Nuke           ;2021-01-29 21:37:03 ;02:21     ;08:31          ; ; ;
Ilesis                             ;32   ;8    ;3      ;7     ;3   ;25       ;19    ;Nuke           ;2021-01-29 21:37:03 ;02:21     ;08:31          ; ; ;
z1Ro192 &lt 3 aka fan freak squad  ;30   ;7    ;2      ;10    ;2   ;42       ;16    ;Nuke           ;2021-01-29 21:37:03 ;02:21     ;08:31          ; ; ;
☭$❤ПаСкУдА❤$☭                      ;62   ;6    ;3      ;11    ;2   ;33       ;15    ;Nuke           ;2021-01-29 21:37:03 ;02:21     ;08:31          ; ; ;
T0mmyG                             ;47   ;13   ;1      ;10    ;5   ;46       ;27    ;Cobblestone    ;2021-01-29 21:17:28 ;02:16     ;14:49          ; ; ;
♥ KR!PL ♥                          ;56   ;8    ;2      ;10    ;3   ;87       ;20    ;Cobblestone    ;2021-01-29 21:17:28 ;02:16     ;14:49          ; ; ;
Ilesis                             ;26   ;13   ;0      ;10    ;4   ;38       ;28    ;Cobblestone    ;2021-01-29 21:17:28 ;02:16     ;14:49          ; ; ;
Loviflo                            ;14   ;7    ;3      ;11    ;4   ;42       ;19    ;Cobblestone    ;2021-01-29 21:17:28 ;02:16     ;14:49          ; ; ;
Ilesis                             ;28   ;10   ;0      ;9     ;4   ;40       ;22    ;Cobblestone    ;2021-01-29 21:00:32 ;01:14     ;12:00          ; ; ;
Loviflo                            ;24   ;7    ;0      ;12    ;3   ;57       ;16    ;Cobblestone    ;2021-01-29 21:00:32 ;01:14     ;12:00          ; ; ;
KubaBont KeyDrop.com               ;26   ;15   ;1      ;7     ;5   ;20       ;33    ;Cobblestone    ;2021-01-29 21:00:32 ;01:14     ;12:00          ; ; ;
Konoper KeyDrop.com                ;27   ;6    ;4      ;10    ;4   ;16       ;16    ;Cobblestone    ;2021-01-29 21:00:32 ;01:14     ;12:00          ; ; ;
Wh𝑰TT∃Xx                          ;22   ;11   ;1      ;7     ;6   ;72       ;23    ;Cobblestone    ;2021-01-29 20:44:40 ;03:27     ;12:11          ; ; ;
Techno                             ;15   ;10   ;2      ;10    ;3   ;20       ;22    ;Cobblestone    ;2021-01-29 20:44:40 ;03:27     ;12:11          ; ; ;
Loviflo                            ;26   ;13   ;2      ;9     ;6   ;30       ;33    ;Cobblestone    ;2021-01-29 20:44:40 ;03:27     ;12:11          ; ; ;
Ilesis                             ;27   ;4    ;0      ;12    ;0   ;100      ;8     ;Cobblestone    ;2021-01-29 20:44:40 ;03:27     ;12:11          ; ; ;
Loviflo                            ;15   ;9    ;1      ;9     ;5   ;55       ;21    ;Vertigo        ;2021-01-29 20:24:40 ;01:25     ;13:42          ; ; ;
Ilesis                             ;22   ;7    ;1      ;10    ;0   ;28       ;15    ;Vertigo        ;2021-01-29 20:24:40 ;01:25     ;13:42          ; ; ;
&lt B O O S T E R&gt csgowin.ru    ;22   ;11   ;1      ;7     ;5   ;27       ;27    ;Vertigo        ;2021-01-29 20:24:40 ;01:25     ;13:42          ; ; ;
❤Ãvαιρλι❄                          ;62   ;8    ;2      ;9     ;4   ;62       ;19    ;Vertigo        ;2021-01-29 20:24:40 ;01:25     ;13:42          ; ; ;
$Brake_shiT$                       ;77   ;15   ;1      ;7     ;8   ;33       ;33    ;Overpass       ;2021-01-29 20:07:04 ;00:45     ;13:16          ; ; ;
ДАНИЛА МЕЛОХИН                     ;34   ;6    ;1      ;9     ;1   ;66       ;15    ;Overpass       ;2021-01-29 20:07:04 ;00:45     ;13:16          ; ; ;
Loviflo                            ;31   ;10   ;2      ;10    ;5   ;30       ;26    ;Overpass       ;2021-01-29 20:07:04 ;00:45     ;13:16          ; ; ;
Ilesis                             ;39   ;6    ;2      ;11    ;2   ;50       ;15    ;Overpass       ;2021-01-29 20:07:04 ;00:45     ;13:16          ; ; ;
zax                                ;52   ;11   ;2      ;9     ;7   ;27       ;29    ;Nuke           ;2021-01-29 19:41:12 ;00:43     ;12:32          ; ; ;
Zuhn                               ;47   ;6    ;3      ;12    ;1   ;16       ;15    ;Nuke           ;2021-01-29 19:41:12 ;00:43     ;12:32          ; ; ;
Loviflo                            ;18   ;16   ;1      ;7     ;8   ;43       ;33    ;Nuke           ;2021-01-29 19:41:12 ;00:43     ;12:32          ; ; ;
Ilesis                             ;27   ;5    ;3      ;10    ;0   ;40       ;15    ;Nuke           ;2021-01-29 19:41:12 ;00:43     ;12:32          ; ; ;
John Dang                          ;18   ;11   ;1      ;4     ;7   ;36       ;25    ;Guard          ;2021-01-29 19:29:12 ;01:04     ;08:28          ; ; ;
notPdj                             ;30   ;7    ;3      ;4     ;2   ;57       ;17    ;Guard          ;2021-01-29 19:29:12 ;01:04     ;08:28          ; ; ;
Loviflo                            ;25   ;7    ;0      ;9     ;1   ;14       ;14    ;Guard          ;2021-01-29 19:29:12 ;01:04     ;08:28          ; ; ;
Ilesis                             ;22   ;1    ;2      ;9     ;0   ;100      ;6     ;Guard          ;2021-01-29 19:29:12 ;01:04     ;08:28          ; ; ;
БОРИС СЕРГЕЕВИЧ                    ;31   ;11   ;1      ;3     ;7   ;9        ;23    ;Vertigo        ;2021-01-23 22:01:59 ;00:52     ;10:08          ; ; ;
ты пахнешь                         ;53   ;5    ;5      ;5     ;2   ;20       ;17    ;Vertigo        ;2021-01-23 22:01:59 ;00:52     ;10:08          ; ; ;
Loviflo                            ;31   ;5    ;0      ;9     ;3   ;85       ;16    ;Vertigo        ;2021-01-23 22:01:59 ;00:52     ;10:08          ; ; ;
Ilesis                             ;40   ;0    ;1      ;10    ;0   ;0        ;3     ;Vertigo        ;2021-01-23 22:01:59 ;00:52     ;10:08          ; ; ;
Loviflo                            ;15   ;10   ;2      ;9     ;4   ;20       ;26    ;Nuke           ;2021-01-23 21:47:27 ;02:09     ;11:07          ; ; ;
Ilesis                             ;28   ;10   ;0      ;10    ;4   ;63       ;22    ;Nuke           ;2021-01-23 21:47:27 ;02:09     ;11:07          ; ; ;
Beanz                              ;52   ;11   ;1      ;9     ;5   ;36       ;28    ;Nuke           ;2021-01-23 21:47:27 ;02:09     ;11:07          ; ; ;
Divosak                            ;43   ;7    ;4      ;12    ;3   ;42       ;20    ;Nuke           ;2021-01-23 21:47:27 ;02:09     ;11:07          ; ; ;
No Vaseline                        ;53   ;9    ;4      ;7     ;4   ;22       ;22    ;Cobblestone    ;2021-01-23 21:32:48 ;02:01     ;09:20          ; ; ;
ГЭГ                                ;44   ;10   ;0      ;5     ;5   ;20       ;20    ;Cobblestone    ;2021-01-23 21:32:48 ;02:01     ;09:20          ; ; ;
Loviflo                            ;19   ;9    ;1      ;10    ;3   ;66       ;19    ;Cobblestone    ;2021-01-23 21:32:48 ;02:01     ;09:20          ; ; ;
Ilesis                             ;32   ;3    ;1      ;9     ;0   ;33       ;7     ;Cobblestone    ;2021-01-23 21:32:48 ;02:01     ;09:20          ; ; ;
ГЭГ                                ;43   ;13   ;3      ;5     ;5   ;46       ;29    ;Cobblestone    ;2021-01-23 21:18:48 ;00:15     ;10:00          ; ; ;
No Vaseline                        ;50   ;7    ;3      ;9     ;4   ;28       ;17    ;Cobblestone    ;2021-01-23 21:18:48 ;00:15     ;10:00          ; ; ;
Loviflo                            ;12   ;8    ;1      ;10    ;2   ;25       ;19    ;Cobblestone    ;2021-01-23 21:18:48 ;00:15     ;10:00          ; ; ;
Ilesis                             ;14   ;6    ;1      ;10    ;2   ;16       ;13    ;Cobblestone    ;2021-01-23 21:18:48 ;00:15     ;10:00          ; ; ;
ГЭГ                                ;41   ;11   ;0      ;10    ;3   ;27       ;22    ;Cobblestone    ;2021-01-23 21:00:40 ;00:19     ;14:13          ; ; ;
No Vaseline                        ;66   ;7    ;5      ;14    ;3   ;57       ;19    ;Cobblestone    ;2021-01-23 21:00:40 ;00:19     ;14:13          ; ; ;
Loviflo                            ;26   ;16   ;4      ;8     ;7   ;37       ;36    ;Cobblestone    ;2021-01-23 21:00:40 ;00:19     ;14:13          ; ; ;
Ilesis                             ;30   ;8    ;2      ;10    ;2   ;25       ;20    ;Cobblestone    ;2021-01-23 21:00:40 ;00:19     ;14:13          ; ; ;
NEGROBLASTER322                    ;28   ;11   ;3      ;5     ;7   ;45       ;31    ;Train          ;2021-01-23 20:45:19 ;01:00     ;12:22          ; ; ;
КалоедкаВовка                      ;18   ;6    ;1      ;5     ;2   ;50       ;17    ;Train          ;2021-01-23 20:45:19 ;01:00     ;12:22          ; ; ;
Loviflo                            ;35   ;6    ;1      ;9     ;2   ;16       ;17    ;Train          ;2021-01-23 20:45:19 ;01:00     ;12:22          ; ; ;
Ilesis                             ;38   ;4    ;1      ;8     ;1   ;25       ;9     ;Train          ;2021-01-23 20:45:19 ;01:00     ;12:22          ; ; ;
jane                               ;18   ;12   ;2      ;11    ;5   ;58       ;28    ;Guard          ;2021-01-22 22:02:31 ;01:12     ;12:57          ; ; ;
_MIKA57_                           ;15   ;10   ;3      ;11    ;3   ;30       ;23    ;Guard          ;2021-01-22 22:02:31 ;01:12     ;12:57          ; ; ;
Loviflo                            ;14   ;12   ;5      ;12    ;4   ;50       ;29    ;Guard          ;2021-01-22 22:02:31 ;01:12     ;12:57          ; ; ;
Ilesis                             ;24   ;10   ;0      ;10    ;4   ;50       ;22    ;Guard          ;2021-01-22 22:02:31 ;01:12     ;12:57          ; ; ;
BW1ECZ0R                           ;5    ;11   ;1      ;9     ;5   ;63       ;23    ;Cobblestone    ;2021-01-22 21:47:27 ;00:21     ;11:17          ; ; ;
RYL Z BORYNI✿                      ;27   ;8    ;1      ;10    ;4   ;75       ;17    ;Cobblestone    ;2021-01-22 21:47:27 ;00:21     ;11:17          ; ; ;
Loviflo                            ;27   ;11   ;0      ;8     ;4   ;18       ;22    ;Cobblestone    ;2021-01-22 21:47:27 ;00:21     ;11:17          ; ; ;
Ilesis                             ;31   ;8    ;4      ;11    ;2   ;50       ;20    ;Cobblestone    ;2021-01-22 21:47:27 ;00:21     ;11:17          ; ; ;
Karolox                            ;66   ;10   ;2      ;11    ;3   ;60       ;26    ;Guard          ;2021-01-22 21:30:56 ;01:40     ;13:45          ; ; ;
Legeng                             ;44   ;8    ;1      ;10    ;3   ;50       ;17    ;Guard          ;2021-01-22 21:30:56 ;01:40     ;13:45          ; ; ;
Loviflo                            ;21   ;12   ;2      ;9     ;6   ;50       ;30    ;Guard          ;2021-01-22 21:30:56 ;01:40     ;13:45          ; ; ;
Ilesis                             ;27   ;9    ;3      ;9     ;3   ;22       ;23    ;Guard          ;2021-01-22 21:30:56 ;01:40     ;13:45          ; ; ;
Loviflo                            ;13   ;14   ;3      ;4     ;7   ;21       ;35    ;Guard          ;2021-01-22 21:17:11 ;00:16     ;09:41          ; ; ;
Ilesis                             ;32   ;6    ;3      ;5     ;2   ;33       ;15    ;Guard          ;2021-01-22 21:17:11 ;00:16     ;09:41          ; ; ;
Hysterical                         ;41   ;4    ;2      ;10    ;1   ;50       ;13    ;Guard          ;2021-01-22 21:17:11 ;00:16     ;09:41          ; ; ;
N!co.B                             ;43   ;5    ;0      ;10    ;1   ;60       ;12    ;Guard          ;2021-01-22 21:17:11 ;00:16     ;09:41          ; ; ;
Loviflo                            ;12   ;11   ;5      ;9     ;6   ;27       ;27    ;Inferno        ;2021-01-22 21:00:48 ;00:13     ;13:37          ; ; ;
Ilesis                             ;14   ;10   ;0      ;8     ;3   ;40       ;24    ;Inferno        ;2021-01-22 21:00:48 ;00:13     ;13:37          ; ; ;
senior.pikachu                     ;48   ;10   ;1      ;9     ;5   ;20       ;23    ;Inferno        ;2021-01-22 21:00:48 ;00:13     ;13:37          ; ; ;
КалоедкаВовка                      ;47   ;7    ;5      ;12    ;2   ;85       ;22    ;Inferno        ;2021-01-22 21:00:48 ;00:13     ;13:37          ; ; ;
EARTHSHAKER                        ;78   ;10   ;4      ;3     ;5   ;80       ;24    ;Guard          ;2021-01-22 20:50:32 ;02:22     ;07:05          ; ; ;
КАЧ                                ;60   ;9    ;0      ;2     ;4   ;33       ;18    ;Guard          ;2021-01-22 20:50:32 ;02:22     ;07:05          ; ; ;
Ilesis                             ;28   ;3    ;0      ;9     ;1   ;0        ;6     ;Guard          ;2021-01-22 20:50:32 ;02:22     ;07:05          ; ; ;
Loviflo                            ;16   ;2    ;0      ;10    ;0   ;100      ;4     ;Guard          ;2021-01-22 20:50:32 ;02:22     ;07:05          ; ; ;
Loviflo                            ;24   ;9    ;0      ;9     ;2   ;33       ;20    ;Lake           ;2021-01-22 20:30:07 ;00:37     ;13:09          ; ; ;
Ilesis                             ;28   ;2    ;2      ;10    ;2   ;0        ;6     ;Lake           ;2021-01-22 20:30:07 ;00:37     ;13:09          ; ; ;
Dirt1k                             ;53   ;14   ;2      ;4     ;9   ;21       ;32    ;Lake           ;2021-01-22 20:30:07 ;00:37     ;13:09          ; ; ;
DrGrave                            ;58   ;5    ;0      ;7     ;0   ;20       ;12    ;Lake           ;2021-01-22 20:30:07 ;00:37     ;13:09          ; ; ;
Der Eller♿                         ;43   ;17   ;3      ;9     ;7   ;47       ;47    ;Lake           ;2021-01-21 22:03:35 ;00:20     ;16:39          ; ; ;
♿White_Obama♿                      ;38   ;4    ;3      ;15    ;0   ;25       ;13    ;Lake           ;2021-01-21 22:03:35 ;00:20     ;16:39          ; ; ;
Loviflo                            ;17   ;17   ;0      ;9     ;8   ;35       ;42    ;Lake           ;2021-01-21 22:03:35 ;00:20     ;16:39          ; ; ;
Ilesis                             ;22   ;7    ;2      ;12    ;1   ;57       ;20    ;Lake           ;2021-01-21 22:03:35 ;00:20     ;16:39          ; ; ;
Loviflo                            ;8    ;15   ;1      ;10    ;8   ;33       ;33    ;Guard          ;2021-01-21 21:47:43 ;01:01     ;12:57          ; ; ;
Ilesis                             ;10   ;7    ;4      ;10    ;1   ;0        ;20    ;Guard          ;2021-01-21 21:47:43 ;01:01     ;12:57          ; ; ;
☭Federal☭                          ;90   ;12   ;3      ;11    ;3   ;41       ;31    ;Guard          ;2021-01-21 21:47:43 ;01:01     ;12:57          ; ; ;
☯Yu_RocK☯                          ;75   ;8    ;2      ;11    ;4   ;50       ;20    ;Guard          ;2021-01-21 21:47:43 ;01:01     ;12:57          ; ; ;
Tell is happy.                     ;38   ;13   ;1      ;9     ;5   ;23       ;32    ;Lake           ;2021-01-21 21:30:39 ;01:05     ;13:42          ; ; ;
СаМ нА сАм                         ;91   ;6    ;1      ;10    ;3   ;33       ;15    ;Lake           ;2021-01-21 21:30:39 ;01:05     ;13:42          ; ; ;
Ilesis                             ;19   ;12   ;0      ;10    ;3   ;50       ;24    ;Lake           ;2021-01-21 21:30:39 ;01:05     ;13:42          ; ; ;
Loviflo                            ;24   ;7    ;2      ;9     ;5   ;28       ;18    ;Lake           ;2021-01-21 21:30:39 ;01:05     ;13:42          ; ; ;
Loviflo                            ;25   ;14   ;0      ;8     ;8   ;42       ;28    ;Cobblestone    ;2021-01-21 21:14:47 ;01:12     ;12:20          ; ; ;
Ilesis                             ;26   ;7    ;2      ;10    ;1   ;28       ;16    ;Cobblestone    ;2021-01-21 21:14:47 ;01:12     ;12:20          ; ; ;
